[18:21:31] FileCore: some sussy error
[18:22:58] FileCore: some sussy error
[18:24:23] FileCore: some sussy error
[18:26:19] FileCore: some sussy error
[18:32:53] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[18:35:22] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:01:28] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:02:13] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:03:16] FileCore: sus
[19:13:42] FileCore: sus
[19:13:42] FileCore: Loaded Game Framework
[19:24:46] FileCore: sus
[19:24:46] FileCore: Loaded Game Framework
[19:47:28] FileCore: sus
[19:47:28] FileCore: Loaded Game Framework
[19:52:41] FileCore: sus
[19:52:41] FileCore: Loaded Game Framework
[19:52:49] FileCore: sus
[19:52:49] FileCore: Loaded Game Framework
[19:52:53] FileCore: sus
[19:52:53] FileCore: Loaded Game Framework
[19:55:11] FileCore: sus
[19:55:58] FileCore: Loaded Game Framework
[20:12:57] FileCore: app
[20:12:57] FileCore: Loaded Game Framework
[20:15:09] FileCore: app
[20:15:09] FileCore: Loaded Game Framework
[20:17:59] FileCore: Started App
[20:17:59] FileCore: Loaded Game Framework
[20:18:46] FileCore: Started App
[20:18:47] FileCore: Loaded Game Framework
[20:18:47] FileCore: Loaded Project
[20:24:12] FileCore: Created Random Class
[20:24:12] FileCore: Started App, random = 0.971042
[23:42:40] FileCore: Rand : 0.468194
[23:42:40] FileCore: Rand : 0.625690
[23:42:40] FileCore: Rand : 0.763267
[23:42:40] FileCore: Rand : 0.547424
[23:42:40] FileCore: Rand : 0.465090
[23:42:40] FileCore: Rand : 0.449073
[23:42:40] FileCore: Rand : 0.278749
[23:42:40] FileCore: Rand : 0.634276
[23:42:40] FileCore: Rand : 0.168558
[23:42:40] FileCore: Rand : 0.104519
[23:42:40] FileCore: Rand : 0.791957
[23:42:40] FileCore: Rand : 0.060146
[23:42:40] FileCore: Rand : 0.527879
[23:42:40] FileCore: Rand : 0.078475
[23:42:40] FileCore: Rand : 0.720916
[23:42:40] FileCore: Rand : 0.273799
[23:42:40] FileCore: Rand : 0.114265
[23:42:40] FileCore: Rand : 0.378946
[23:42:40] FileCore: Rand : 0.464437
[23:42:40] FileCore: Rand : 0.002191
[23:42:40] FileCore: Rand : 0.230791
[23:42:40] FileCore: Rand : 0.344922
[23:42:40] FileCore: Rand : 0.901680
[23:42:40] FileCore: Rand : 0.521636
[23:42:40] FileCore: Rand : 0.123397
[23:42:40] FileCore: Rand : 0.164881
[23:42:40] FileCore: Rand : 0.619771
[23:42:40] FileCore: Rand : 0.340375
[23:42:40] FileCore: Rand : 0.183784
[23:42:40] FileCore: Rand : 0.705930
[23:42:40] FileCore: Rand : 0.580069
[23:42:40] FileCore: Rand : 0.903214
[23:42:40] FileCore: Rand : 0.016922
[23:42:40] FileCore: Rand : 0.090551
[23:42:40] FileCore: Rand : 0.950737
[23:42:40] FileCore: Rand : 0.585074
[23:42:40] FileCore: Rand : 0.482018
[23:42:40] FileCore: Rand : 0.969871
[23:42:40] FileCore: Rand : 0.620257
[23:42:40] FileCore: Rand : 0.823087
[23:42:40] FileCore: Rand : 0.392887
[23:42:40] FileCore: Rand : 0.851137
[23:42:40] FileCore: Rand : 0.923559
[23:42:40] FileCore: Rand : 0.244289
[23:42:40] FileCore: Rand : 0.453323
[23:42:40] FileCore: Rand : 0.640490
[23:42:40] FileCore: Rand : 0.693356
[23:42:40] FileCore: Rand : 0.870689
[23:42:40] FileCore: Rand : 0.078412
[23:42:40] FileCore: Rand : 0.691929
[23:42:40] FileCore: Rand : 0.385307
[23:42:40] FileCore: Rand : 0.780592
[23:42:40] FileCore: Rand : 0.565577
[23:42:40] FileCore: Rand : 0.892668
[23:42:40] FileCore: Rand : 0.890571
[23:42:40] FileCore: Rand : 0.693499
[23:42:40] FileCore: Rand : 0.105091
[23:42:40] FileCore: Rand : 0.897201
[23:42:40] FileCore: Rand : 0.481399
[23:42:40] FileCore: Rand : 0.113712
[23:42:40] FileCore: Rand : 0.284360
[23:42:40] FileCore: Rand : 0.449591
[23:42:40] FileCore: Rand : 0.963758
[23:42:40] FileCore: Rand : 0.274670
[23:42:40] FileCore: Rand : 0.076976
[23:42:40] FileCore: Rand : 0.083399
[23:42:40] FileCore: Rand : 0.290958
[23:42:40] FileCore: Rand : 0.444477
[23:42:40] FileCore: Rand : 0.803042
[23:42:40] FileCore: Rand : 0.583883
[23:42:40] FileCore: Rand : 0.325418
[23:42:40] FileCore: Rand : 0.130612
[23:42:40] FileCore: Rand : 0.010823
[23:42:40] FileCore: Rand : 0.891798
[23:42:40] FileCore: Rand : 0.034605
[23:42:40] FileCore: Rand : 0.896061
[23:42:40] FileCore: Rand : 0.502979
[23:42:40] FileCore: Rand : 0.104239
[23:42:40] FileCore: Rand : 0.555219
[23:42:40] FileCore: Rand : 0.525601
[23:42:40] FileCore: Rand : 0.817643
[23:42:40] FileCore: Rand : 0.673436
[23:42:40] FileCore: Rand : 0.761164
[23:42:40] FileCore: Rand : 0.077698
[23:42:40] FileCore: Rand : 0.689396
[23:42:40] FileCore: Rand : 0.631515
[23:42:40] FileCore: Rand : 0.566299
[23:42:40] FileCore: Rand : 0.689933
[23:42:40] FileCore: Rand : 0.270118
[23:42:40] FileCore: Rand : 0.954488
[23:42:40] FileCore: Rand : 0.165143
[23:42:40] FileCore: Rand : 0.524230
[23:42:40] FileCore: Rand : 0.173925
[23:42:40] FileCore: Rand : 0.313172
[23:42:40] FileCore: Rand : 0.614553
[23:42:40] FileCore: Rand : 0.790139
[23:42:40] FileCore: Rand : 0.818542
[23:42:40] FileCore: Rand : 0.355128
[23:42:40] FileCore: Rand : 0.665461
[23:42:40] FileCore: Rand : 0.174354
[23:42:40] FileCore: Rand : 0.455824
[23:42:40] FileCore: Rand : 0.018031
[23:42:40] FileCore: Rand : 0.970771
[23:42:40] FileCore: Rand : 0.480445
[23:42:40] FileCore: Rand : 0.882586
[23:42:40] FileCore: Rand : 0.474037
[23:42:40] FileCore: Rand : 0.309829
[23:42:40] FileCore: Rand : 0.024601
[23:42:40] FileCore: Rand : 0.976480
[23:42:40] FileCore: Rand : 0.507578
[23:42:40] FileCore: Rand : 0.879825
[23:42:40] FileCore: Rand : 0.550866
[23:42:40] FileCore: Rand : 0.525414
[23:42:40] FileCore: Rand : 0.124814
[23:42:40] FileCore: Rand : 0.839797
[23:42:40] FileCore: Rand : 0.292916
[23:42:40] FileCore: Rand : 0.628998
[23:42:40] FileCore: Rand : 0.342140
[23:42:40] FileCore: Rand : 0.866969
[23:42:40] FileCore: Rand : 0.428641
[23:42:40] FileCore: Rand : 0.156905
[23:42:40] FileCore: Rand : 0.707108
[23:42:40] FileCore: Rand : 0.639379
[23:42:40] FileCore: Rand : 0.682257
[23:42:40] FileCore: Rand : 0.847477
[23:42:40] FileCore: Rand : 0.199165
[23:42:40] FileCore: Rand : 0.220222
[23:42:40] FileCore: Rand : 0.440508
[23:42:40] FileCore: Rand : 0.996422
[23:42:40] FileCore: Rand : 0.428786
[23:42:40] FileCore: Rand : 0.336796
[23:42:40] FileCore: Rand : 0.688081
[23:42:40] FileCore: Rand : 0.382254
[23:42:40] FileCore: Rand : 0.010355
[23:42:40] FileCore: Rand : 0.391480
[23:42:40] FileCore: Rand : 0.139392
[23:42:40] FileCore: Rand : 0.254858
[23:42:40] FileCore: Rand : 0.018976
[23:42:40] FileCore: Rand : 0.801612
[23:42:40] FileCore: Rand : 0.297291
[23:42:40] FileCore: Rand : 0.247667
[23:42:40] FileCore: Rand : 0.180841
[23:42:40] FileCore: Rand : 0.974894
[23:42:40] FileCore: Rand : 0.847372
[23:42:40] FileCore: Rand : 0.872870
[23:42:40] FileCore: Rand : 0.394942
[23:42:40] FileCore: Rand : 0.264161
[23:42:40] FileCore: Rand : 0.386335
[23:42:40] FileCore: Rand : 0.585708
[23:42:40] FileCore: Rand : 0.772275
[23:42:40] FileCore: Rand : 0.636448
[23:42:40] FileCore: Rand : 0.775159
[23:42:40] FileCore: Rand : 0.310312
[23:42:40] FileCore: Rand : 0.346942
[23:42:40] FileCore: Rand : 0.214991
[23:42:40] FileCore: Rand : 0.323570
[23:42:40] FileCore: Rand : 0.289073
[23:42:40] FileCore: Rand : 0.504145
[23:42:40] FileCore: Rand : 0.241310
[23:42:40] FileCore: Rand : 0.595421
[23:42:40] FileCore: Rand : 0.621063
[23:42:40] FileCore: Rand : 0.286190
[23:42:40] FileCore: Rand : 0.114750
[23:42:40] FileCore: Rand : 0.485139
[23:42:40] FileCore: Rand : 0.526920
[23:42:40] FileCore: Rand : 0.164816
[23:42:40] FileCore: Rand : 0.052226
[23:42:40] FileCore: Rand : 0.458249
[23:42:40] FileCore: Rand : 0.472951
[23:42:40] FileCore: Rand : 0.196976
[23:42:40] FileCore: Rand : 0.085269
[23:42:40] FileCore: Rand : 0.970660
[23:42:40] FileCore: Rand : 0.483352
[23:42:40] FileCore: Rand : 0.167416
[23:42:40] FileCore: Rand : 0.078180
[23:42:40] FileCore: Rand : 0.238897
[23:42:40] FileCore: Rand : 0.511646
[23:42:40] FileCore: Rand : 0.250466
[23:42:40] FileCore: Rand : 0.802530
[23:42:40] FileCore: Rand : 0.307873
[23:42:40] FileCore: Rand : 0.008785
[23:42:40] FileCore: Rand : 0.633502
[23:42:40] FileCore: Rand : 0.927902
[23:42:40] FileCore: Rand : 0.871718
[23:42:40] FileCore: Rand : 0.090930
[23:42:40] FileCore: Rand : 0.939112
[23:42:40] FileCore: Rand : 0.488648
[23:42:40] FileCore: Rand : 0.688127
[23:42:40] FileCore: Rand : 0.214854
[23:42:40] FileCore: Rand : 0.515212
[23:42:40] FileCore: Rand : 0.835830
[23:42:40] FileCore: Rand : 0.180647
[23:42:40] FileCore: Rand : 0.523340
[23:42:40] FileCore: Rand : 0.418887
[23:42:40] FileCore: Rand : 0.894475
[23:42:40] FileCore: Rand : 0.868162
[23:42:40] FileCore: Rand : 0.661774
[23:42:40] FileCore: Rand : 0.082688
[23:42:40] FileCore: Rand : 0.444110
[23:42:40] FileCore: Rand : 0.351616
[23:42:40] FileCore: Rand : 0.741023
[23:42:40] FileCore: Rand : 0.516363
[23:42:40] FileCore: Rand : 0.095488
[23:42:40] FileCore: Rand : 0.243461
[23:42:40] FileCore: Rand : 0.614957
[23:42:40] FileCore: Rand : 0.866707
[23:42:40] FileCore: Rand : 0.310319
[23:42:40] FileCore: Rand : 0.552981
[23:42:40] FileCore: Rand : 0.644569
[23:42:40] FileCore: Rand : 0.515436
[23:42:40] FileCore: Rand : 0.250280
[23:42:40] FileCore: Rand : 0.609110
[23:42:40] FileCore: Rand : 0.954507
[23:42:40] FileCore: Rand : 0.172880
[23:42:40] FileCore: Rand : 0.829955
[23:42:40] FileCore: Rand : 0.626094
[23:42:40] FileCore: Rand : 0.782824
[23:42:40] FileCore: Rand : 0.234461
[23:42:40] FileCore: Rand : 0.597528
[23:42:40] FileCore: Rand : 0.580401
[23:42:40] FileCore: Rand : 0.813538
[23:42:40] FileCore: Rand : 0.842790
[23:42:40] FileCore: Rand : 0.398448
[23:42:40] FileCore: Rand : 0.996532
[23:42:40] FileCore: Rand : 0.521145
[23:42:40] FileCore: Rand : 0.016362
[23:42:40] FileCore: Rand : 0.130541
[23:42:40] FileCore: Rand : 0.913786
[23:42:40] FileCore: Rand : 0.260531
[23:42:40] FileCore: Rand : 0.312427
[23:42:40] FileCore: Rand : 0.632856
[23:42:40] FileCore: Rand : 0.766876
[23:42:40] FileCore: Rand : 0.698283
[23:42:40] FileCore: Rand : 0.364840
[23:42:40] FileCore: Rand : 0.991476
[23:42:40] FileCore: Rand : 0.242517
[23:42:40] FileCore: Rand : 0.522774
[23:42:40] FileCore: Rand : 0.850601
[23:42:40] FileCore: Rand : 0.193968
[23:42:40] FileCore: Rand : 0.048996
[23:42:40] FileCore: Rand : 0.709005
[23:42:40] FileCore: Rand : 0.980948
[23:42:40] FileCore: Rand : 0.961812
[23:42:40] FileCore: Rand : 0.649127
[23:42:40] FileCore: Rand : 0.600446
[23:42:40] FileCore: Rand : 0.373119
[23:42:40] FileCore: Rand : 0.568586
[23:42:40] FileCore: Rand : 0.647682
[23:42:40] FileCore: Rand : 0.524015
[23:42:40] FileCore: Rand : 0.234558
[23:42:40] FileCore: Rand : 0.252372
[23:42:40] FileCore: Rand : 0.987599
[23:42:40] FileCore: Rand : 0.886571
[23:42:40] FileCore: Rand : 0.302101
[23:42:40] FileCore: Rand : 0.147078
[23:42:40] FileCore: Rand : 0.957335
[23:42:40] FileCore: Rand : 0.217896
[23:42:40] FileCore: Rand : 0.273291
[23:42:40] FileCore: Rand : 0.992799
[23:42:40] FileCore: Rand : 0.445723
[23:42:40] FileCore: Rand : 0.771614
[23:42:40] FileCore: Rand : 0.977391
[23:42:40] FileCore: Rand : 0.743630
[23:42:40] FileCore: Rand : 0.049285
[23:42:40] FileCore: Rand : 0.059882
[23:42:40] FileCore: Rand : 0.348483
[23:42:40] FileCore: Rand : 0.958054
[23:42:40] FileCore: Rand : 0.438415
[23:42:40] FileCore: Rand : 0.747977
[23:42:40] FileCore: Rand : 0.650819
[23:42:40] FileCore: Rand : 0.903423
[23:42:40] FileCore: Rand : 0.033517
[23:42:40] FileCore: Rand : 0.018905
[23:42:40] FileCore: Rand : 0.966309
[23:42:40] FileCore: Rand : 0.252473
[23:42:40] FileCore: Rand : 0.640572
[23:42:40] FileCore: Rand : 0.512940
[23:42:40] FileCore: Rand : 0.999551
[23:42:40] FileCore: Rand : 0.825797
[23:42:40] FileCore: Rand : 0.769334
[23:42:40] FileCore: Rand : 0.238452
[23:42:40] FileCore: Rand : 0.845116
[23:42:40] FileCore: Rand : 0.719149
[23:42:40] FileCore: Rand : 0.336277
[23:42:40] FileCore: Rand : 0.697376
[23:42:40] FileCore: Rand : 0.564856
[23:42:40] FileCore: Rand : 0.948478
[23:42:40] FileCore: Rand : 0.062299
[23:42:40] FileCore: Rand : 0.072239
[23:42:40] FileCore: Rand : 0.611972
[23:42:40] FileCore: Rand : 0.213538
[23:42:40] FileCore: Rand : 0.652111
[23:42:40] FileCore: Rand : 0.883433
[23:42:40] FileCore: Rand : 0.190741
[23:42:40] FileCore: Rand : 0.555987
[23:42:40] FileCore: Rand : 0.556014
[23:42:40] FileCore: Rand : 0.685255
[23:42:40] FileCore: Rand : 0.236051
[23:42:40] FileCore: Rand : 0.656499
[23:42:40] FileCore: Rand : 0.565702
[23:42:40] FileCore: Rand : 0.397204
[23:42:40] FileCore: Rand : 0.181008
[23:42:40] FileCore: Rand : 0.486420
[23:42:40] FileCore: Rand : 0.807407
[23:42:40] FileCore: Rand : 0.441757
[23:42:40] FileCore: Rand : 0.872032
[23:42:40] FileCore: Rand : 0.142508
[23:42:40] FileCore: Rand : 0.360472
[23:42:40] FileCore: Rand : 0.365813
[23:42:40] FileCore: Rand : 0.260873
[23:42:40] FileCore: Rand : 0.151253
[23:42:40] FileCore: Rand : 0.820364
[23:42:40] FileCore: Rand : 0.867951
[23:42:40] FileCore: Rand : 0.323943
[23:42:40] FileCore: Rand : 0.751372
[23:42:40] FileCore: Rand : 0.409861
[23:42:40] FileCore: Rand : 0.070426
[23:42:40] FileCore: Rand : 0.977804
[23:42:40] FileCore: Rand : 0.941536
[23:42:40] FileCore: Rand : 0.181869
[23:42:40] FileCore: Rand : 0.887103
[23:42:40] FileCore: Rand : 0.053689
[23:42:40] FileCore: Rand : 0.883194
[23:42:40] FileCore: Rand : 0.031252
[23:42:40] FileCore: Rand : 0.983081
[23:42:40] FileCore: Rand : 0.369555
[23:42:40] FileCore: Rand : 0.258315
[23:42:40] FileCore: Rand : 0.779636
[23:42:40] FileCore: Rand : 0.047248
[23:42:40] FileCore: Rand : 0.034303
[23:42:40] FileCore: Rand : 0.828219
[23:42:40] FileCore: Rand : 0.487885
[23:42:40] FileCore: Rand : 0.476292
[23:42:40] FileCore: Rand : 0.087925
[23:42:40] FileCore: Rand : 0.572442
[23:42:40] FileCore: Rand : 0.587554
[23:42:40] FileCore: Rand : 0.015647
[23:42:40] FileCore: Rand : 0.528916
[23:42:40] FileCore: Rand : 0.261210
[23:42:40] FileCore: Rand : 0.914191
[23:42:40] FileCore: Rand : 0.059294
[23:42:40] FileCore: Rand : 0.395888
[23:42:40] FileCore: Rand : 0.013457
[23:42:40] FileCore: Rand : 0.310153
[23:42:40] FileCore: Rand : 0.879448
[23:42:40] FileCore: Rand : 0.309190
[23:42:40] FileCore: Rand : 0.848761
[23:42:40] FileCore: Rand : 0.159364
[23:42:40] FileCore: Rand : 0.420939
[23:42:40] FileCore: Rand : 0.471652
[23:42:40] FileCore: Rand : 0.441651
[23:42:40] FileCore: Rand : 0.947646
[23:42:40] FileCore: Rand : 0.954872
[23:42:40] FileCore: Rand : 0.335127
[23:42:40] FileCore: Rand : 0.042422
[23:42:40] FileCore: Rand : 0.721030
[23:42:40] FileCore: Rand : 0.263509
[23:42:40] FileCore: Rand : 0.275350
[23:42:40] FileCore: Rand : 0.125837
[23:42:40] FileCore: Rand : 0.905614
[23:42:40] FileCore: Rand : 0.427901
[23:42:40] FileCore: Rand : 0.731005
[23:42:40] FileCore: Rand : 0.649425
[23:42:40] FileCore: Rand : 0.200255
[23:42:40] FileCore: Rand : 0.769916
[23:42:40] FileCore: Rand : 0.753870
[23:42:40] FileCore: Rand : 0.831388
[23:42:40] FileCore: Rand : 0.470598
[23:42:40] FileCore: Rand : 0.017589
[23:42:40] FileCore: Rand : 0.834071
[23:42:40] FileCore: Rand : 0.313733
[23:42:40] FileCore: Rand : 0.693153
[23:42:40] FileCore: Rand : 0.369621
[23:42:40] FileCore: Rand : 0.666956
[23:42:40] FileCore: Rand : 0.926446
[23:42:40] FileCore: Rand : 0.320428
[23:42:40] FileCore: Rand : 0.392272
[23:42:40] FileCore: Rand : 0.026149
[23:42:40] FileCore: Rand : 0.261537
[23:42:40] FileCore: Rand : 0.327286
[23:42:40] FileCore: Rand : 0.832223
[23:42:40] FileCore: Rand : 0.014156
[23:42:40] FileCore: Rand : 0.191287
[23:42:40] FileCore: Rand : 0.020034
[23:42:40] FileCore: Rand : 0.665506
[23:42:40] FileCore: Rand : 0.086463
[23:42:40] FileCore: Rand : 0.286220
[23:42:40] FileCore: Rand : 0.157290
[23:42:40] FileCore: Rand : 0.779302
[23:42:40] FileCore: Rand : 0.249321
[23:42:40] FileCore: Rand : 0.402092
[23:42:40] FileCore: Rand : 0.252762
[23:42:40] FileCore: Rand : 0.409261
[23:42:40] FileCore: Rand : 0.382468
[23:42:40] FileCore: Rand : 0.621187
[23:42:40] FileCore: Rand : 0.068499
[23:42:40] FileCore: Rand : 0.438419
[23:42:40] FileCore: Rand : 0.022888
[23:42:40] FileCore: Rand : 0.302158
[23:42:40] FileCore: Rand : 0.155323
[23:42:40] FileCore: Rand : 0.489525
[23:42:40] FileCore: Rand : 0.946798
[23:42:40] FileCore: Rand : 0.810491
[23:42:40] FileCore: Rand : 0.564243
[23:42:40] FileCore: Rand : 0.588625
[23:42:40] FileCore: Rand : 0.696006
[23:42:40] FileCore: Rand : 0.383086
[23:42:40] FileCore: Rand : 0.910199
[23:42:40] FileCore: Rand : 0.702706
[23:42:40] FileCore: Rand : 0.564827
[23:42:40] FileCore: Rand : 0.341341
[23:42:40] FileCore: Rand : 0.281187
[23:42:40] FileCore: Rand : 0.513382
[23:42:40] FileCore: Rand : 0.010908
[23:42:40] FileCore: Rand : 0.592397
[23:42:40] FileCore: Rand : 0.913042
[23:42:40] FileCore: Rand : 0.652522
[23:42:40] FileCore: Rand : 0.252357
[23:42:40] FileCore: Rand : 0.939062
[23:42:40] FileCore: Rand : 0.283613
[23:42:40] FileCore: Rand : 0.218188
[23:42:40] FileCore: Rand : 0.085180
[23:42:40] FileCore: Rand : 0.014294
[23:42:40] FileCore: Rand : 0.998497
[23:42:40] FileCore: Rand : 0.995853
[23:42:40] FileCore: Rand : 0.583699
[23:42:40] FileCore: Rand : 0.583137
[23:42:41] FileCore: Rand : 0.218216
[23:42:41] FileCore: Rand : 0.256493
[23:42:41] FileCore: Rand : 0.973769
[23:42:41] FileCore: Rand : 0.658350
[23:42:41] FileCore: Rand : 0.571077
[23:42:41] FileCore: Rand : 0.961966
[23:42:41] FileCore: Rand : 0.622913
[23:42:41] FileCore: Rand : 0.085310
[23:42:41] FileCore: Rand : 0.672914
[23:42:41] FileCore: Rand : 0.543539
[23:42:41] FileCore: Rand : 0.144165
[23:42:41] FileCore: Rand : 0.631623
[23:42:41] FileCore: Rand : 0.614120
[23:42:41] FileCore: Rand : 0.443937
[23:42:41] FileCore: Rand : 0.262218
[23:42:41] FileCore: Rand : 0.933136
[23:42:41] FileCore: Rand : 0.224185
[23:42:41] FileCore: Rand : 0.494454
[23:42:41] FileCore: Rand : 0.854351
[23:42:41] FileCore: Rand : 0.519058
[23:42:41] FileCore: Rand : 0.138656
[23:42:41] FileCore: Rand : 0.590420
[23:42:41] FileCore: Rand : 0.283243
[23:42:41] FileCore: Rand : 0.537102
[23:42:41] FileCore: Rand : 0.231048
[23:42:41] FileCore: Rand : 0.529870
[23:42:41] FileCore: Rand : 0.496239
[23:42:41] FileCore: Rand : 0.446430
[23:42:41] FileCore: Rand : 0.629898
[23:42:41] FileCore: Rand : 0.385955
[23:42:41] FileCore: Rand : 0.759630
[23:42:41] FileCore: Rand : 0.348323
[23:42:41] FileCore: Rand : 0.258808
[23:42:41] FileCore: Rand : 0.866350
[23:42:41] FileCore: Rand : 0.624811
[23:42:41] FileCore: Rand : 0.385679
[23:42:41] FileCore: Rand : 0.751991
[23:42:41] FileCore: Rand : 0.237854
[23:42:41] FileCore: Rand : 0.748354
[23:42:41] FileCore: Rand : 0.308939
[23:42:41] FileCore: Rand : 0.788190
[23:42:41] FileCore: Rand : 0.192222
[23:42:41] FileCore: Rand : 0.138252
[23:42:41] FileCore: Rand : 0.203873
[23:42:41] FileCore: Rand : 0.398931
[23:42:41] FileCore: Rand : 0.821186
[23:42:41] FileCore: Rand : 0.136588
[23:42:41] FileCore: Rand : 0.153620
[23:42:41] FileCore: Rand : 0.923582
[23:42:41] FileCore: Rand : 0.114675
[23:42:41] FileCore: Rand : 0.436742
[23:42:41] FileCore: Rand : 0.164422
[23:42:41] FileCore: Rand : 0.907239
[23:42:41] FileCore: Rand : 0.210388
[23:42:41] FileCore: Rand : 0.532067
[23:42:41] FileCore: Rand : 0.501531
[23:42:41] FileCore: Rand : 0.324530
[23:42:41] FileCore: Rand : 0.241725
[23:42:41] FileCore: Rand : 0.343215
[23:42:41] FileCore: Rand : 0.270774
[23:42:41] FileCore: Rand : 0.389180
[23:42:41] FileCore: Rand : 0.309870
[23:42:41] FileCore: Rand : 0.356570
[23:42:41] FileCore: Rand : 0.993309
[23:42:41] FileCore: Rand : 0.165608
[23:42:41] FileCore: Rand : 0.341984
[23:42:41] FileCore: Rand : 0.525258
[23:42:41] FileCore: Rand : 0.767163
[23:42:41] FileCore: Rand : 0.554897
[23:42:41] FileCore: Rand : 0.105155
[23:42:41] FileCore: Rand : 0.087071
[23:42:41] FileCore: Rand : 0.927520
[23:42:41] FileCore: Rand : 0.631722
[23:42:41] FileCore: Rand : 0.212326
[23:42:41] FileCore: Rand : 0.883641
[23:42:41] FileCore: Rand : 0.854704
[23:42:41] FileCore: Rand : 0.889814
[23:42:41] FileCore: Rand : 0.345563
[23:42:41] FileCore: Rand : 0.518406
[23:42:41] FileCore: Rand : 0.750970
[23:42:41] FileCore: Rand : 0.796283
[23:42:41] FileCore: Rand : 0.062539
[23:42:41] FileCore: Rand : 0.315843
[23:42:41] FileCore: Rand : 0.322229
[23:42:41] FileCore: Rand : 0.296157
[23:42:41] FileCore: Rand : 0.868024
[23:42:41] FileCore: Rand : 0.826076
[23:42:41] FileCore: Rand : 0.628738
[23:42:41] FileCore: Rand : 0.988949
[23:42:41] FileCore: Rand : 0.870438
[23:42:41] FileCore: Rand : 0.946790
[23:42:41] FileCore: Rand : 0.944322
[23:42:41] FileCore: Rand : 0.387898
[23:42:41] FileCore: Rand : 0.841459
[23:42:41] FileCore: Rand : 0.469665
[23:42:41] FileCore: Rand : 0.474910
[23:42:41] FileCore: Rand : 0.533135
[23:42:41] FileCore: Rand : 0.137002
[23:42:41] FileCore: Rand : 0.646006
[23:42:41] FileCore: Rand : 0.996004
[23:42:41] FileCore: Rand : 0.018579
[23:42:41] FileCore: Rand : 0.388127
[23:42:41] FileCore: Rand : 0.845540
[23:42:41] FileCore: Rand : 0.211432
[23:42:41] FileCore: Rand : 0.466491
[23:42:41] FileCore: Rand : 0.107781
[23:42:41] FileCore: Rand : 0.143661
[23:42:41] FileCore: Rand : 0.074608
[23:42:41] FileCore: Rand : 0.345683
[23:42:41] FileCore: Rand : 0.044096
[23:42:41] FileCore: Rand : 0.577340
[23:42:41] FileCore: Rand : 0.958062
[23:42:41] FileCore: Rand : 0.568099
[23:42:41] FileCore: Rand : 0.241100
[23:42:41] FileCore: Rand : 0.601999
[23:42:41] FileCore: Rand : 0.072875
[23:42:41] FileCore: Rand : 0.325194
[23:42:41] FileCore: Rand : 0.711728
[23:42:41] FileCore: Rand : 0.555659
[23:42:41] FileCore: Rand : 0.468249
[23:42:41] FileCore: Rand : 0.834460
[23:42:41] FileCore: Rand : 0.105745
[23:42:41] FileCore: Rand : 0.065014
[23:42:41] FileCore: Rand : 0.081220
[23:42:41] FileCore: Rand : 0.903386
[23:42:41] FileCore: Rand : 0.166867
[23:42:41] FileCore: Rand : 0.412404
[23:42:41] FileCore: Rand : 0.824113
[23:42:41] FileCore: Rand : 0.985490
[23:42:41] FileCore: Rand : 0.521177
[23:42:41] FileCore: Rand : 0.968645
[23:42:41] FileCore: Rand : 0.932515
[23:42:41] FileCore: Rand : 0.567561
[23:42:41] FileCore: Rand : 0.221291
[23:42:41] FileCore: Rand : 0.701883
[23:42:41] FileCore: Rand : 0.827220
[23:42:41] FileCore: Rand : 0.110126
[23:42:41] FileCore: Rand : 0.993674
[23:42:41] FileCore: Rand : 0.502737
[23:42:41] FileCore: Rand : 0.728809
[23:42:41] FileCore: Rand : 0.905124
[23:42:41] FileCore: Rand : 0.567697
[23:42:41] FileCore: Rand : 0.511801
[23:42:41] FileCore: Rand : 0.869341
[23:42:41] FileCore: Rand : 0.017196
[23:42:41] FileCore: Rand : 0.367750
[23:42:41] FileCore: Rand : 0.120353
[23:42:41] FileCore: Rand : 0.065061
[23:42:41] FileCore: Rand : 0.253683
[23:42:41] FileCore: Rand : 0.985728
[23:42:41] FileCore: Rand : 0.810073
[23:42:41] FileCore: Rand : 0.231136
[23:42:41] FileCore: Rand : 0.874458
[23:42:41] FileCore: Rand : 0.078124
[23:42:41] FileCore: Rand : 0.583644
[23:42:41] FileCore: Rand : 0.191145
[23:42:41] FileCore: Rand : 0.337513
[23:42:41] FileCore: Rand : 0.044196
[23:42:41] FileCore: Rand : 0.097412
[23:42:41] FileCore: Rand : 0.705218
[23:42:41] FileCore: Rand : 0.719741
[23:42:41] FileCore: Rand : 0.783519
[23:42:41] FileCore: Rand : 0.883554
[23:42:41] FileCore: Rand : 0.624300
[23:42:41] FileCore: Rand : 0.279549
[23:42:41] FileCore: Rand : 0.156793
[23:42:41] FileCore: Rand : 0.056579
[23:42:41] FileCore: Rand : 0.632464
[23:42:41] FileCore: Rand : 0.842614
[23:42:41] FileCore: Rand : 0.301427
[23:42:41] FileCore: Rand : 0.710095
[23:42:41] FileCore: Rand : 0.072028
[23:42:41] FileCore: Rand : 0.117990
